,iteration,z,x,f(x),sum,epsilon,converged,gradient
15739,15739,[-1.14859890511073e-6 -7.95807864051312e-16],[4.96369568593044 8.99999999999998],5.21139746427500e-6,<built-in function sum>,0.0001,False,[-0.000574244934727745 -3.97903932025656e-13]
15740,15740,[-1.14848988670487e-6 -7.95807864051312e-16],[4.96369683442033 8.99999999999998],5.21073804366062e-6,<built-in function sum>,0.0001,False,[-0.000574190434149500 -3.97903932025656e-13]
15741,15741,[-1.14838088554457e-6 -7.95807864051312e-16],[4.96369798280121 8.99999999999998],5.21007874820308e-6,<built-in function sum>,0.0001,False,[-0.000574135942192133 -3.97903932025656e-13]
15742,15742,[-1.14827190162599e-6 -7.95807864051312e-16],[4.96369913107311 8.99999999999998],5.20941957787089e-6,<built-in function sum>,0.0001,False,[-0.000574081458853710 -3.97903932025656e-13]
15743,15743,[-1.14816293494534e-6 -7.95807864051312e-16],[4.96370027923605 8.99999999999998],5.20876053263262e-6,<built-in function sum>,0.0001,False,[-0.000574026984132338 -3.97903932025656e-13]
15744,15744,[-1.14805398549880e-6 -7.95807864051312e-16],[4.96370142729003 8.99999999999998],5.20810161245629e-6,<built-in function sum>,0.0001,False,[-0.000573972518026129 -3.97903932025656e-13]
15745,15745,[-1.14794505328255e-6 -7.95807864051312e-16],[4.96370257523509 8.99999999999998],5.20744281730998e-6,<built-in function sum>,0.0001,False,[-0.000573918060533148 -3.97903932025656e-13]
15746,15746,[-1.14783613829274e-6 -7.95807864051312e-16],[4.96370372307123 8.99999999999998],5.20678414716275e-6,<built-in function sum>,0.0001,False,[-0.000573863611651464 -3.97903932025656e-13]
15747,15747,[-1.14772724052560e-6 -7.95807864051312e-16],[4.96370487079847 8.99999999999998],5.20612560198267e-6,<built-in function sum>,0.0001,False,[-0.000573809171379229 -3.97903932025656e-13]
15748,15748,[-1.14761835997731e-6 -7.95807864051312e-16],[4.96370601841683 8.99999999999998],5.20546718173782e-6,<built-in function sum>,0.0001,False,[-0.000573754739714513 -3.97903932025656e-13]
15749,15749,[-1.14750949664404e-6 -7.95807864051312e-16],[4.96370716592632 8.99999999999998],5.20480888639730e-6,<built-in function sum>,0.0001,False,[-0.000573700316655382 -3.97903932025656e-13]
15750,15750,[-1.14740065052201e-6 -7.95807864051312e-16],[4.96370831332697 8.99999999999998],5.20415071592870e-6,<built-in function sum>,0.0001,False,[-0.000573645902199993 -3.97903932025656e-13]
15751,15751,[-1.14729182160738e-6 -7.95807864051312e-16],[4.96370946061880 8.99999999999998],5.20349267030112e-6,<built-in function sum>,0.0001,False,[-0.000573591496346371 -3.97903932025656e-13]
15752,15752,[-1.14718300989636e-6 -7.95807864051312e-16],[4.96371060780181 8.99999999999998],5.20283474948268e-6,<built-in function sum>,0.0001,False,[-0.000573537099092670 -3.97903932025656e-13]
15753,15753,[-1.14707421538514e-6 -7.95807864051312e-16],[4.96371175487602 8.99999999999998],5.20217695344201e-6,<built-in function sum>,0.0001,False,[-0.000573482710436962 -3.97903932025656e-13]
15754,15754,[-1.14696543806993e-6 -7.95807864051312e-16],[4.96371290184146 8.99999999999998],5.20151928214721e-6,<built-in function sum>,0.0001,False,[-0.000573428330377360 -3.97903932025656e-13]
15755,15755,[-1.14685667794690e-6 -7.95807864051312e-16],[4.96371404869814 8.99999999999998],5.20086173556694e-6,<built-in function sum>,0.0001,False,[-0.000573373958911933 -3.97903932025656e-13]
15756,15756,[-1.14674793501225e-6 -7.95807864051312e-16],[4.96371519544607 8.99999999999998],5.20020431366985e-6,<built-in function sum>,0.0001,False,[-0.000573319596038797 -3.97903932025656e-13]
15757,15757,[-1.14663920926219e-6 -7.95807864051312e-16],[4.96371634208528 8.99999999999998],5.19954701642407e-6,<built-in function sum>,0.0001,False,[-0.000573265241756064 -3.97903932025656e-13]
15758,15758,[-1.14653050069290e-6 -7.95807864051312e-16],[4.96371748861578 8.99999999999998],5.19888984379827e-6,<built-in function sum>,0.0001,False,[-0.000573210896061807 -3.97903932025656e-13]
15759,15759,[-1.14642180930059e-6 -7.95807864051312e-16],[4.96371863503759 8.99999999999998],5.19823279576112e-6,<built-in function sum>,0.0001,False,[-0.000573156558954140 -3.97903932025656e-13]
15760,15760,[-1.14631313508147e-6 -7.95807864051312e-16],[4.96371978135073 8.99999999999998],5.19757587228079e-6,<built-in function sum>,0.0001,False,[-0.000573102230431179 -3.97903932025656e-13]
15761,15761,[-1.14620447803173e-6 -7.95807864051312e-16],[4.96372092755520 8.99999999999998],5.19691907332596e-6,<built-in function sum>,0.0001,False,[-0.000573047910490997 -3.97903932025656e-13]
15762,15762,[-1.14609583814758e-6 -7.95807864051312e-16],[4.96372207365104 8.99999999999998],5.19626239886534e-6,<built-in function sum>,0.0001,False,[-0.000572993599131709 -3.97903932025656e-13]
15763,15763,[-1.14598721542522e-6 -7.95807864051312e-16],[4.96372321963826 8.99999999999998],5.19560584886711e-6,<built-in function sum>,0.0001,False,[-0.000572939296351432 -3.97903932025656e-13]
15764,15764,[-1.14587860986085e-6 -7.95807864051312e-16],[4.96372436551687 8.99999999999998],5.19494942329999e-6,<built-in function sum>,0.0001,False,[-0.000572885002148239 -3.97903932025656e-13]
15765,15765,[-1.14577002145067e-6 -7.95807864051312e-16],[4.96372551128689 8.99999999999998],5.19429312213268e-6,<built-in function sum>,0.0001,False,[-0.000572830716520249 -3.97903932025656e-13]
15766,15766,[-1.14566145019091e-6 -7.95807864051312e-16],[4.96372665694834 8.99999999999998],5.19363694533341e-6,<built-in function sum>,0.0001,False,[-0.000572776439465577 -3.97903932025656e-13]
15767,15767,[-1.14555289607776e-6 -7.95807864051312e-16],[4.96372780250123 8.99999999999998],5.19298089287091e-6,<built-in function sum>,0.0001,False,[-0.000572722170982299 -3.97903932025656e-13]
15768,15768,[-1.14544435910741e-6 -7.95807864051312e-16],[4.96372894794559 8.99999999999998],5.19232496471392e-6,<built-in function sum>,0.0001,False,[-0.000572667911068533 -3.97903932025656e-13]
15769,15769,[-1.14533583927610e-6 -7.95807864051312e-16],[4.96373009328143 8.99999999999998],5.19166916083068e-6,<built-in function sum>,0.0001,False,[-0.000572613659722398 -3.97903932025656e-13]
15770,15770,[-1.14522733658002e-6 -7.95807864051312e-16],[4.96373123850877 8.99999999999998],5.19101348118994e-6,<built-in function sum>,0.0001,False,[-0.000572559416941969 -3.97903932025656e-13]
15771,15771,[-1.14511885101538e-6 -7.95807864051312e-16],[4.96373238362762 8.99999999999998],5.19035792576048e-6,<built-in function sum>,0.0001,False,[-0.000572505182725367 -3.97903932025656e-13]
15772,15772,[-1.14501038257840e-6 -7.95807864051312e-16],[4.96373352863800 8.99999999999998],5.18970249451105e-6,<built-in function sum>,0.0001,False,[-0.000572450957070709 -3.97903932025656e-13]
15773,15773,[-1.14490193126531e-6 -7.95807864051312e-16],[4.96373467353993 8.99999999999998],5.18904718740993e-6,<built-in function sum>,0.0001,False,[-0.000572396739976116 -3.97903932025656e-13]
15774,15774,[-1.14479349707232e-6 -7.95807864051312e-16],[4.96373581833343 8.99999999999998],5.18839200442591e-6,<built-in function sum>,0.0001,False,[-0.000572342531439665 -3.97903932025656e-13]
15775,15775,[-1.14468507999564e-6 -7.95807864051312e-16],[4.96373696301851 8.99999999999998],5.18773694552778e-6,<built-in function sum>,0.0001,False,[-0.000572288331459478 -3.97903932025656e-13]
15776,15776,[-1.14457668003149e-6 -7.95807864051312e-16],[4.96373810759519 8.99999999999998],5.18708201068435e-6,<built-in function sum>,0.0001,False,[-0.000572234140033674 -3.97903932025656e-13]
15777,15777,[-1.14446829717612e-6 -7.95807864051312e-16],[4.96373925206349 8.99999999999998],5.18642719986391e-6,<built-in function sum>,0.0001,False,[-0.000572179957160375 -3.97903932025656e-13]
15778,15778,[-1.14435993142572e-6 -7.95807864051312e-16],[4.96374039642342 8.99999999999998],5.18577251303529e-6,<built-in function sum>,0.0001,False,[-0.000572125782837661 -3.97903932025656e-13]
15779,15779,[-1.14425158277651e-6 -7.95807864051312e-16],[4.96374154067500 8.99999999999998],5.18511795016730e-6,<built-in function sum>,0.0001,False,[-0.000572071617063652 -3.97903932025656e-13]
15780,15780,[-1.14414325122473e-6 -7.95807864051312e-16],[4.96374268481825 8.99999999999998],5.18446351122829e-6,<built-in function sum>,0.0001,False,[-0.000572017459836472 -3.97903932025656e-13]
15781,15781,[-1.14403493676656e-6 -7.95807864051312e-16],[4.96374382885319 8.99999999999998],5.18380919618707e-6,<built-in function sum>,0.0001,False,[-0.000571963311154200 -3.97903932025656e-13]
15782,15782,[-1.14392663939824e-6 -7.95807864051312e-16],[4.96374497277983 8.99999999999998],5.18315500501251e-6,<built-in function sum>,0.0001,False,[-0.000571909171014959 -3.97903932025656e-13]
15783,15783,[-1.14381835911599e-6 -7.95807864051312e-16],[4.96374611659819 8.99999999999998],5.18250093767346e-6,<built-in function sum>,0.0001,False,[-0.000571855039416873 -3.97903932025656e-13]
15784,15784,[-1.14371009591606e-6 -7.95807864051312e-16],[4.96374726030828 8.99999999999998],5.18184699413878e-6,<built-in function sum>,0.0001,False,[-0.000571800916358066 -3.97903932025656e-13]
15785,15785,[-1.14360184979469e-6 -7.95807864051312e-16],[4.96374840391013 8.99999999999998],5.18119317437684e-6,<built-in function sum>,0.0001,False,[-0.000571746801836661 -3.97903932025656e-13]
15786,15786,[-1.14349362074809e-6 -7.95807864051312e-16],[4.96374954740376 8.99999999999998],5.18053947835651e-6,<built-in function sum>,0.0001,False,[-0.000571692695850740 -3.97903932025656e-13]
15787,15787,[-1.14338540877247e-6 -7.95807864051312e-16],[4.96375069078916 8.99999999999998],5.17988590604669e-6,<built-in function sum>,0.0001,False,[-0.000571638598398428 -3.97903932025656e-13]
15788,15788,[-1.14327721386409e-6 -7.95807864051312e-16],[4.96375183406638 8.99999999999998],5.17923245741576e-6,<built-in function sum>,0.0001,False,[-0.000571584509477851 -3.97903932025656e-13]
15789,15789,[-1.14316903601913e-6 -7.95807864051312e-16],[4.96375297723541 8.99999999999998],5.17857913243313e-6,<built-in function sum>,0.0001,False,[-0.000571530429087091 -3.97903932025656e-13]
15790,15790,[-1.14306087523388e-6 -7.95807864051312e-16],[4.96375412029629 8.99999999999998],5.17792593106721e-6,<built-in function sum>,0.0001,False,[-0.000571476357224316 -3.97903932025656e-13]
15791,15791,[-1.14295273150455e-6 -7.95807864051312e-16],[4.96375526324902 8.99999999999998],5.17727285328690e-6,<built-in function sum>,0.0001,False,[-0.000571422293887610 -3.97903932025656e-13]
15792,15792,[-1.14284460482738e-6 -7.95807864051312e-16],[4.96375640609363 8.99999999999998],5.17661989906114e-6,<built-in function sum>,0.0001,False,[-0.000571368239075100 -3.97903932025656e-13]
15793,15793,[-1.14273649519860e-6 -7.95807864051312e-16],[4.96375754883012 8.99999999999998],5.17596706835886e-6,<built-in function sum>,0.0001,False,[-0.000571314192784913 -3.97903932025656e-13]
15794,15794,[-1.14262840261448e-6 -7.95807864051312e-16],[4.96375869145852 8.99999999999998],5.17531436114849e-6,<built-in function sum>,0.0001,False,[-0.000571260155015175 -3.97903932025656e-13]
15795,15795,[-1.14252032707121e-6 -7.95807864051312e-16],[4.96375983397885 8.99999999999998],5.17466177739898e-6,<built-in function sum>,0.0001,False,[-0.000571206125763972 -3.97903932025656e-13]
15796,15796,[-1.14241226856504e-6 -7.95807864051312e-16],[4.96376097639112 8.99999999999998],5.17400931707929e-6,<built-in function sum>,0.0001,False,[-0.000571152105029432 -3.97903932025656e-13]
15797,15797,[-1.14230422709220e-6 -7.95807864051312e-16],[4.96376211869535 8.99999999999998],5.17335698015838e-6,<built-in function sum>,0.0001,False,[-0.000571098092809683 -3.97903932025656e-13]
15798,15798,[-1.14219620264896e-6 -7.95807864051312e-16],[4.96376326089155 8.99999999999998],5.17270476660522e-6,<built-in function sum>,0.0001,False,[-0.000571044089102855 -3.97903932025656e-13]
15799,15799,[-1.14208819523155e-6 -7.95807864051312e-16],[4.96376440297974 8.99999999999998],5.17205267638828e-6,<built-in function sum>,0.0001,False,[-0.000570990093907074 -3.97903932025656e-13]
15800,15800,[-1.14198020483621e-6 -7.95807864051312e-16],[4.96376554495995 8.99999999999998],5.17140070947706e-6,<built-in function sum>,0.0001,False,[-0.000570936107220430 -3.97903932025656e-13]
15801,15801,[-1.14187223145920e-6 -7.95807864051312e-16],[4.96376668683218 8.99999999999998],5.17074886584004e-6,<built-in function sum>,0.0001,False,[-0.000570882129041093 -3.97903932025656e-13]
15802,15802,[-1.14176427509675e-6 -7.95807864051312e-16],[4.96376782859646 8.99999999999998],5.17009714544623e-6,<built-in function sum>,0.0001,False,[-0.000570828159367151 -3.97903932025656e-13]
15803,15803,[-1.14165633574511e-6 -7.95807864051312e-16],[4.96376897025279 8.99999999999998],5.16944554826464e-6,<built-in function sum>,0.0001,False,[-0.000570774198196736 -3.97903932025656e-13]
15804,15804,[-1.14154841340053e-6 -7.95807864051312e-16],[4.96377011180120 8.99999999999998],5.16879407426428e-6,<built-in function sum>,0.0001,False,[-0.000570720245527976 -3.97903932025656e-13]
15805,15805,[-1.14144050805927e-6 -7.95807864051312e-16],[4.96377125324171 8.99999999999998],5.16814272341367e-6,<built-in function sum>,0.0001,False,[-0.000570666301359005 -3.97903932025656e-13]
15806,15806,[-1.14133261971755e-6 -7.95807864051312e-16],[4.96377239457433 8.99999999999998],5.16749149568235e-6,<built-in function sum>,0.0001,False,[-0.000570612365687910 -3.97903932025656e-13]
15807,15807,[-1.14122474837164e-6 -7.95807864051312e-16],[4.96377353579908 8.99999999999998],5.16684039103886e-6,<built-in function sum>,0.0001,False,[-0.000570558438512866 -3.97903932025656e-13]
15808,15808,[-1.14111689401778e-6 -7.95807864051312e-16],[4.96377467691597 8.99999999999998],5.16618940945223e-6,<built-in function sum>,0.0001,False,[-0.000570504519831963 -3.97903932025656e-13]
15809,15809,[-1.14100905665222e-6 -7.95807864051312e-16],[4.96377581792503 8.99999999999998],5.16553855089154e-6,<built-in function sum>,0.0001,False,[-0.000570450609643334 -3.97903932025656e-13]
15810,15810,[-1.14090123627122e-6 -7.95807864051312e-16],[4.96377695882627 8.99999999999998],5.16488781532583e-6,<built-in function sum>,0.0001,False,[-0.000570396707945110 -3.97903932025656e-13]
15811,15811,[-1.14079343287104e-6 -7.95807864051312e-16],[4.96377809961970 8.99999999999998],5.16423720272418e-6,<built-in function sum>,0.0001,False,[-0.000570342814735425 -3.97903932025656e-13]
15812,15812,[-1.14068564644793e-6 -7.95807864051312e-16],[4.96377924030535 8.99999999999998],5.16358671305567e-6,<built-in function sum>,0.0001,False,[-0.000570288930012414 -3.97903932025656e-13]
15813,15813,[-1.14057787699817e-6 -7.95807864051312e-16],[4.96378038088322 8.99999999999998],5.16293634628939e-6,<built-in function sum>,0.0001,False,[-0.000570235053774209 -3.97903932025656e-13]
15814,15814,[-1.14047012451803e-6 -7.95807864051312e-16],[4.96378152135335 8.99999999999998],5.16228610239392e-6,<built-in function sum>,0.0001,False,[-0.000570181186018945 -3.97903932025656e-13]
15815,15815,[-1.14036238900373e-6 -7.95807864051312e-16],[4.96378266171574 8.99999999999998],5.16163598133836e-6,<built-in function sum>,0.0001,False,[-0.000570127326744714 -3.97903932025656e-13]
15816,15816,[-1.14025467045152e-6 -7.95807864051312e-16],[4.96378380197041 8.99999999999998],5.16098598309233e-6,<built-in function sum>,0.0001,False,[-0.000570073475949651 -3.97903932025656e-13]
15817,15817,[-1.14014696885769e-6 -7.95807864051312e-16],[4.96378494211738 8.99999999999998],5.16033610762443e-6,<built-in function sum>,0.0001,False,[-0.000570019633631935 -3.97903932025656e-13]
15818,15818,[-1.14003928421850e-6 -7.95807864051312e-16],[4.96378608215666 8.99999999999998],5.15968635490380e-6,<built-in function sum>,0.0001,False,[-0.000569965799789658 -3.97903932025656e-13]
15819,15819,[-1.13993161653021e-6 -7.95807864051312e-16],[4.96378722208828 8.99999999999998],5.15903672489956e-6,<built-in function sum>,0.0001,False,[-0.000569911974420956 -3.97903932025656e-13]
15820,15820,[-1.13982396578907e-6 -7.95807864051312e-16],[4.96378836191224 8.99999999999998],5.15838721758085e-6,<built-in function sum>,0.0001,False,[-0.000569858157523965 -3.97903932025656e-13]
15821,15821,[-1.13971633199136e-6 -7.95807864051312e-16],[4.96378950162858 8.99999999999998],5.15773783291682e-6,<built-in function sum>,0.0001,False,[-0.000569804349096823 -3.97903932025656e-13]
15822,15822,[-1.13960871513335e-6 -7.95807864051312e-16],[4.96379064123729 8.99999999999998],5.15708857087662e-6,<built-in function sum>,0.0001,False,[-0.000569750549137667 -3.97903932025656e-13]
15823,15823,[-1.13950111521131e-6 -7.95807864051312e-16],[4.96379178073841 8.99999999999998],5.15643943142942e-6,<built-in function sum>,0.0001,False,[-0.000569696757644633 -3.97903932025656e-13]
15824,15824,[-1.13939353222151e-6 -7.95807864051312e-16],[4.96379292013194 8.99999999999998],5.15579041454388e-6,<built-in function sum>,0.0001,False,[-0.000569642974615860 -3.97903932025656e-13]
15825,15825,[-1.13928596616020e-6 -7.95807864051312e-16],[4.96379405941790 8.99999999999998],5.15514152018968e-6,<built-in function sum>,0.0001,False,[-0.000569589200049443 -3.97903932025656e-13]
15826,15826,[-1.13917841702366e-6 -7.95807864051312e-16],[4.96379519859632 8.99999999999998],5.15449274833549e-6,<built-in function sum>,0.0001,False,[-0.000569535433943564 -3.97903932025656e-13]
15827,15827,[-1.13907088480815e-6 -7.95807864051312e-16],[4.96379633766721 8.99999999999998],5.15384409895103e-6,<built-in function sum>,0.0001,False,[-0.000569481676296318 -3.97903932025656e-13]
